"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","비상시설위치","시설구분명","시설명건물명","해제일자",
"185","민방위급수시설","11_46_01_P","3300000","3300000-E199400003","19940207","","01","영업/정상","18","사용중","","","","","","85","","부산광역시 동래구 명장동 610번지 1호","부산광역시 동래구 명안로46번마길 39 (명장동)","607810","효산타운비상급수시설","20190719100922","U","2019-07-21 02:40:00.0","","391841.948564239","191183.246632443","부산광역시 동래구 명장동 610번지 1호","민간시설","효산타운비상급수시설","",
"186","민방위급수시설","11_46_01_P","3300000","3300000-E201800001","20180529","","01","영업/정상","18","사용중","","","","","","80","","부산광역시 동래구 명륜동 757번지","부산광역시 동래구 명륜로 170 (명륜동, 명륜아이파크1단지)","47748","명륜아이파크 1단지","20201110094503","U","2020-11-12 02:40:00.0","","389705.506228405","191960.990382267","부산광역시 동래구 명륜동 757번지","민간시설","명륜아이파크 1단지","",
"187","민방위급수시설","11_46_01_P","3300000","3300000-E201800002","20180529","","01","영업/정상","18","사용중","","","","","","80","","부산광역시 동래구 사직동 45번지 45호","부산광역시 동래구 사직북로57번길 41 (사직동)","47864","삼성식품(창녕이발관)","20220426160132","U","2022-04-28 02:40:00.0","","387433.401976471","190710.920944329","부산광역시 동래구 사직동 45번지 45호","민간시설","삼성식품(창녕이발관)","",
"188","민방위급수시설","11_46_01_P","3300000","3300000-E201800003","20180601","","01","영업/정상","18","사용중","","","","","","58","","부산광역시 동래구 온천동 1108번지 13호","부산광역시 동래구 구만덕로 266 (온천동, 부산개별화물운송사업협회)","47718","부산개별화물자동차운송사업협회","20220217103253","U","2022-02-19 02:40:00.0","","388006.37356936","192541.038551978","부산광역시 동래구 온천동 1108번지 13호","민간시설","부산개별화물자동차운송사업협회","",
"189","민방위급수시설","11_46_01_P","3300000","3300000-E201800004","20180604","","01","영업/정상","18","사용중","","","","","","60","","부산광역시 동래구 명륜동 756번지","부산광역시 동래구 문화로 15 (명륜동, 동래센트럴파크하이츠1차)","47747","동래센트럴파크하이츠1차","20201110094537","U","2020-11-12 02:40:00.0","","389712.286694405","192235.335469441","부산광역시 동래구 명륜동 756번지","공공시설","동래센트럴파크하이츠1차","",
"190","민방위급수시설","11_46_01_P","3300000","3300000-E201800005","20180604","","01","영업/정상","18","사용중","","","","","","96","","부산광역시 동래구 명륜동 756번지 1호","부산광역시 동래구 문화로 33 (명륜동, 동래센트럴파크하이츠2차)","47747","동래센트럴파크하이츠2차","20201110094612","U","2020-11-12 02:40:00.0","","389886.666899087","192237.037051806","부산광역시 동래구 명륜동 756번지 1호","민간시설","동래센트럴파크하이츠2차","",
"191","민방위급수시설","11_46_01_P","3300000","3300000-E201800006","20180529","","01","영업/정상","18","사용중","","","","","","70","","부산광역시 동래구 사직동 595번지","부산광역시 동래구 쇠미로71번길 11 (사직동)","47872","산수황토탕","20220426160201","U","2022-04-28 02:40:00.0","","386986.431821236","190925.526524217","부산광역시 동래구 사직동 595번지","민간시설","산수황토탕","",
"192","민방위급수시설","11_46_01_P","3300000","3300000-E200900009","20090501","","01","영업/정상","18","사용중","","","","","","90","","부산광역시 동래구 온천동 1426번지 6호","부산광역시 동래구 충렬대로 96 (온천동, 광혜병원)","47821","광혜병원비상급수시설","20190719105218","U","2019-07-21 02:40:00.0","","388510.899866134","191698.063147698","부산광역시 동래구 온천동 1426번지 6호","민간시설","광혜병원비상급수시설","",
"193","민방위급수시설","11_46_01_P","3300000","3300000-E200800002","20080519","","01","영업/정상","18","사용중","","","","","","50","","부산광역시 동래구 온천동 1600번지","부산광역시 동래구 쇠미로129번길 62-12 (온천동, 새온천화신동영아파트)","47868","새온천화신동영아파트 101동","20220614152230","U","2022-06-16 02:40:00.0","","387522.460942451","191450.032892201","부산광역시 동래구 온천동 1600번지","민간시설","새온천화신동영아파트 101동","",
"194","민방위급수시설","11_46_01_P","3300000","3300000-E200900019","20090629","","01","영업/정상","18","사용중","","","","","","90","","부산광역시 동래구 사직동 50번지 19호","부산광역시 동래구 석사로17번길 6 (사직동, 사직레포츠)","47856","사직레포츠비상급수시설","20220621152427","U","2022-06-23 02:40:00.0","","387702.137488091","190796.587271809","부산광역시 동래구 사직동 50번지 19호","민간시설","사직레포츠비상급수시설","",
"195","민방위급수시설","11_46_01_P","3300000","3300000-E201200004","20121023","","01","영업/정상","18","사용중","","","","","","80","","부산광역시 동래구 안락동 462번지 11호","부산광역시 동래구 화현길 35 (안락동)","47795","백암레포츠비상급수시설","20181204084745","U","2018-12-06 02:40:00.0","","392009.514329251","190600.217621466","부산광역시 동래구 안락동 462번지 11호","민간시설","백암레포츠비상급수시설","",
"196","민방위급수시설","11_46_01_P","3300000","3300000-E199600001","19961128","","01","영업/정상","18","사용중","","","","","","250","","부산광역시 동래구 안락동 466번지 8호","부산광역시 동래구 안락로 103 (안락동, 화전아파트)","47777","화전아파트비상급수시설","20220513132802","U","2022-05-15 02:40:00.0","","391957.732716535","190944.327762151","부산광역시 동래구 안락동 466번지 8호","정부지원시설","화전아파트비상급수시설","",
"197","민방위급수시설","11_46_01_P","3300000","3300000-E200900011","20090626","","01","영업/정상","18","사용중","","","","","","30","","부산광역시 동래구 명장동 29번지 9호","부산광역시 동래구 충렬사로 62 (명장동)","47752","아쿠아대중탕비상급수시설","20190722105639","U","2019-07-24 02:40:00.0","","391116.82823334","191452.991283356","부산광역시 동래구 명장동 29번지 9호","민간시설","아쿠아대중탕비상급수시설","",
"198","민방위급수시설","11_46_01_P","3300000","3300000-E199600004","19960427","","01","영업/정상","18","사용중","","","","","","250","","부산광역시 동래구 명장동 326번지 4호","부산광역시 동래구 명서로 168 (명장동, 명장제2동주민센터)","47764","명장2동행정복지센터비상급수시설","20220614143535","U","2022-06-16 02:40:00.0","","391328.065336967","191847.114440687","부산광역시 동래구 명장동 326번지 4호","자치단체자체시설","명장2동행정복지센터비상급수시설","",
"199","민방위급수시설","11_46_01_P","3300000","3300000-E199400006","19940207","","01","영업/정상","18","사용중","","","","","","70","","부산광역시 동래구 명장동 517번지 2호","부산광역시 동래구 시실로 156 (명장동, 동남타워)","47749","동남타워비상급수시설","20190722105445","U","2019-07-24 02:40:00.0","","390953.352682098","192008.748173568","부산광역시 동래구 명장동 517번지 2호","민간시설","동남타워비상급수시설","",
"200","민방위급수시설","11_46_01_P","3300000","3300000-E201300020","20130917","","01","영업/정상","18","사용중","","","","","","50","","부산광역시 동래구 사직동 146번지 1호","부산광역시 동래구 여고로127번길 44 (사직동)","47833","신현대탕","20220217103057","U","2022-02-19 02:40:00.0","","388988.63947835","191045.795473631","부산광역시 동래구 사직동 146번지 1호","민간시설","신현대탕","",
"201","민방위급수시설","11_46_01_P","3300000","3300000-E201300018","20130923","","01","영업/정상","18","사용중","","","","","","100","","부산광역시 동래구 온천동 1번지 7호","부산광역시 동래구 우장춘로 211 (온천동, 금강사)","47700","금강사","20220614125943","U","2022-06-16 02:40:00.0","","389093.564562152","193734.768050249","부산광역시 동래구 온천동 1번지 7호","민간시설","금강사","",
"202","민방위급수시설","11_46_01_P","3300000","3300000-E200900020","20090629","","01","영업/정상","18","사용중","","","","","","80","","부산광역시 동래구 온천동 13번지 1호","부산광역시 동래구 우장춘로 175 (온천동, 부산해양자연사박물관)","47700","부산해양자연사박물관 비상급수시설","20220614125754","U","2022-06-16 02:40:00.0","","388927.034660002","193377.976082591","부산광역시 동래구 온천동 13번지 1호","공공시설","부산해양자연사박물관 비상급수시설","",
"203","민방위급수시설","11_46_01_P","3300000","3300000-E201800007","20180605","","01","영업/정상","18","사용중","","","","","","85","","부산광역시 동래구 사직동 632번지 8호","부산광역시 동래구 쇠미로119번길 51 (사직동, 사직고등학교)","47871","사직고등학교","20220426160225","U","2022-04-28 02:40:00.0","","387190.141862536","191279.365222127","부산광역시 동래구 사직동 632번지 8호","공공시설","사직고등학교","",
"204","민방위급수시설","11_46_01_P","3300000","3300000-E200200001","20020923","","01","영업/정상","18","사용중","","","","","","60","","부산광역시 동래구 복천동 500번지 1호","부산광역시 동래구 복천로5번길 34 (우성베스토피아)","47803","복천동우성아파트비상급수시설","20200914111143","U","2020-09-16 02:40:00.0","","390073.926684164","191730.637114022","부산광역시 동래구 복천동 500번지 1호","민간시설","복천동우성아파트비상급수시설","",
"205","민방위급수시설","11_46_01_P","3300000","3300000-E199400001","19940101","","01","영업/정상","18","사용중","","","","","","90","","부산광역시 동래구 복천동 446번지 1호","부산광역시 동래구 복천로5번길 31 (동래복천현대아파트)","47803","현대아파트비상급수시설","20220614112604","U","2022-06-16 02:40:00.0","","389918.243432113","191779.614035445","부산광역시 동래구 복천동 446번지 1호","민간시설","현대아파트비상급수시설","",
"206","민방위급수시설","11_46_01_P","3300000","3300000-E199700001","19970506","","01","영업/정상","18","사용중","","","","","","150","","부산광역시 동래구 명륜동 137번지","부산광역시 동래구 문화로 80 (명륜동, 동래문화회관)","47746","동래문화회관 비상급수시설","20220614114108","U","2022-06-16 02:40:00.0","","390249.59997112","192305.314316545","부산광역시 동래구 명륜동 137번지","정부지원시설","동래문화회관 비상급수시설","",
