"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","비상시설위치","시설구분명","시설명건물명","해제일자",
"2344","민방위대피시설","11_46_02_P","3310000","3310000-S198400017","19840220","20160104","04","취소/말소/만료/정지/중지","19","사용중지","20160104","","","","","1723","","부산광역시 남구 대연동 1536번지 12호","부산광역시 남구 진남로 95-11 (대연동, 오양양지맨션)","48451","오양양지맨션","20160410152140","I","2018-08-31 23:59:59.0","","389988.413566063","184075.21825767","부산광역시 남구 대연동 1536번지 12호","공공시설","오양양지맨션","20160104",
"2345","민방위대피시설","11_46_02_P","3310000","3310000-S198800015","19881128","20160104","04","취소/말소/만료/정지/중지","19","사용중지","20160104","","","","","330","","부산광역시 남구 대연동 1781번지 66호","부산광역시 남구 진남로127번길 76 (대연동, 마마아파트)","48455","마마아파트","20160410152033","I","2018-08-31 23:59:59.0","","389223.92613945","184012.701937405","부산광역시 남구 대연동 1781번지 66호","공공시설","마마아파트","20160104",
"2346","민방위대피시설","11_46_02_P","3310000","3310000-S198800009","19881109","20160126","04","취소/말소/만료/정지/중지","19","사용중지","20160126","","","","","577","","부산광역시 남구 용호동 536번지 18호 협진태양아파트","부산광역시 남구 용호로198번길 37 (용호동, 협진태양아파트)","608838","협진태양아파트 4동","20160126174934","I","2018-08-31 23:59:59.0","","392113.888775286","181456.324281619","부산광역시 남구 용호동 536번지 18호 협진태양아파트","공공시설","협진태양아파트 4동","20160126",
"2347","민방위대피시설","11_46_02_P","3310000","3310000-S200600003","20060523","20120416","04","취소/말소/만료/정지/중지","19","사용중지","20120416","","","","","677","","부산광역시 남구 용호동  36번지  7   호","","","용호종합사회복지관","20120416095313","I","2018-08-31 23:59:59.0","","","","부산광역시 남구 용호동  36번지  7   호","공공시설","용호종합사회복지관","20120416",
"2348","민방위대피시설","11_46_02_P","3310000","3310000-S199200005","19921205","20110908","04","취소/말소/만료/정지/중지","19","사용중지","20110908","","","","","165","","부산광역시 남구 용호동  519-5","","","경동아파트4-2","20131213194836","I","2018-08-31 23:59:59.0","","","","부산광역시 남구 용호동  519-5","공공시설","경동아파트4-2","20110908",
"2349","민방위대피시설","11_46_02_P","3310000","3310000-S198800012","19880701","20160205","04","취소/말소/만료/정지/중지","19","사용중지","20160205","","","","","594","","부산광역시 남구 우암동  67  동일아파트 1동","부산광역시 남구 유엔로 1-1, 1동 (우암동, 동일아파트)","","동일아파트 1동","20160205174100","I","2018-08-31 23:59:59.0","","","","부산광역시 남구 우암동  67  동일아파트 1동","공공시설","동일아파트 1동","20160205",
"2350","민방위대피시설","11_46_02_P","3310000","3310000-S199300008","19930601","20110908","04","취소/말소/만료/정지/중지","19","사용중지","20110908","","","","","125","","부산광역시 남구 용호동514-26","","","신익2차아파트","20131213194836","I","2018-08-31 23:59:59.0","","","","부산광역시 남구 용호동514-26","공공시설","신익2차아파트","20110908",
"2351","민방위대피시설","11_46_02_P","3310000","3310000-S199300009","19930601","20120416","04","취소/말소/만료/정지/중지","19","사용중지","20120416","","","","","249","","부산광역시 남구 용호동  371-7","","","리젠시오피스텔","20131213194836","I","2018-08-31 23:59:59.0","","","","부산광역시 남구 용호동  371-7","공공시설","리젠시오피스텔","20120416",
"2352","민방위대피시설","11_46_02_P","3310000","3310000-S199400003","19940528","20051107","04","취소/말소/만료/정지/중지","19","사용중지","20051107","","","","","320.66","","부산광역시 남구 용당동  542-1","","","유성빌딩","20131213194836","I","2018-08-31 23:59:59.0","","","","부산광역시 남구 용당동  542-1","공공시설","유성빌딩","20051107",
"2353","민방위대피시설","11_46_02_P","3310000","3310000-S200100011","20010116","20060523","04","취소/말소/만료/정지/중지","19","사용중지","20060523","","","","","18694.3","","부산광역시 남구 용호동  176번지  30  호","","","LG메트로시티 409","20131213194836","I","2018-08-31 23:59:59.0","","","","부산광역시 남구 용호동  176번지  30  호","공공시설","LG메트로시티 409","20060523",
"2354","민방위대피시설","11_46_02_P","3310000","3310000-S200600006","20060907","20161107","04","취소/말소/만료/정지/중지","19","사용중지","20161107","","","","","225","","부산광역시 남구 용호동 531번지 2호","부산광역시 남구 동명로152번길 104 (용호동, 새마을금고용호2.4동본점 지하주차장)","48591","새마을금고용호2,4동본점 (지하주차장)","20161107170324","I","2018-08-31 23:59:59.0","","392498.642371225","181543.516454679","부산광역시 남구 용호동 531번지 2호","공공시설","새마을금고용호2,4동본점 (지하주차장)","20161107",
"2355","민방위대피시설","11_46_02_P","3310000","3310000-S199700001","19971004","20070831","04","취소/말소/만료/정지/중지","19","사용중지","20070831","","","","","142.15","","부산광역시 남구 용호동530-51","","","항도장식","20131213194836","I","2018-08-31 23:59:59.0","","","","부산광역시 남구 용호동530-51","공공시설","항도장식","20070831",
"2356","민방위대피시설","11_46_02_P","3310000","3310000-S199000009","19900101","20060523","04","취소/말소/만료/정지/중지","19","사용중지","20060523","","","","","535.54","","부산광역시 남구 우암동  51  -3","","","외대본관식당","20060525000000","I","2018-08-31 23:59:59.0","","","","부산광역시 남구 우암동  51  -3","공공시설","외대본관식당","20060523",
"2357","민방위대피시설","11_46_02_P","3310000","3310000-S199200006","19921205","20120416","04","취소/말소/만료/정지/중지","19","사용중지","20120416","","","","","129","","부산광역시 남구 용호3동 392번지 8호","","","동림빌라A동","20131213194836","I","2018-08-31 23:59:59.0","","","","부산광역시 남구 용호3동 392번지 8호","공공시설","동림빌라A동","20120416",
"2358","민방위대피시설","11_46_02_P","3310000","3310000-S199300010","19930601","20110908","04","취소/말소/만료/정지/중지","19","사용중지","20110908","","","","","171","","부산광역시 남구 용호동  514-26","","","신익3차아파트","20131213194836","I","2018-08-31 23:59:59.0","","","","부산광역시 남구 용호동  514-26","공공시설","신익3차아파트","20110908",
"2359","민방위대피시설","11_46_02_P","3310000","3310000-S200100008","20010116","20060523","04","취소/말소/만료/정지/중지","19","사용중지","20060523","","","","","5133.91","","부산광역시 남구 용호동  176","","","LG메트로시티 406","20131213194836","I","2018-08-31 23:59:59.0","","","","부산광역시 남구 용호동  176","공공시설","LG메트로시티 406","20060523",
"2360","민방위대피시설","11_46_02_P","3310000","3310000-S199100008","19911210","20160406","04","취소/말소/만료/정지/중지","19","사용중지","20160406","","","","","660","","부산광역시 남구 우암동  25","부산광역시 남구 우암로154번길 57 (우암동)","","자유1차 놀이터 지하","20161010130437","I","2018-08-31 23:59:59.0","","","","부산광역시 남구 우암동  25","공공시설","자유1차 놀이터 지하","20160406",
"2361","민방위대피시설","11_46_02_P","3310000","3310000-S198700007","19870523","20030905","04","취소/말소/만료/정지/중지","19","사용중지","20030905","","","","","241","","부산광역시 남구 대연동  1349-12","","","신대한어린이집","20131213194836","I","2018-08-31 23:59:59.0","","","","부산광역시 남구 대연동  1349-12","공공시설","신대한어린이집","20030905",
"2362","민방위대피시설","11_46_02_P","3310000","3310000-S198800013","19880701","20160205","04","취소/말소/만료/정지/중지","19","사용중지","20160205","","","","","396","","부산광역시 남구 우암동  67  동일아파트 2동","부산광역시 남구 유엔로 1-1, 2동 (우암동, 동일아파트)","","동일아파트 2동","20160205174203","I","2018-08-31 23:59:59.0","","","","부산광역시 남구 우암동  67  동일아파트 2동","공공시설","동일아파트 2동","20160205",
"2363","민방위대피시설","11_46_02_P","3310000","3310000-S198800016","19880914","20101126","04","취소/말소/만료/정지/중지","19","사용중지","20101126","","","","","208","","부산광역시 남구 대연동  1745  -4","","","한아름산부인과","20131213194836","I","2018-08-31 23:59:59.0","","","","부산광역시 남구 대연동  1745  -4","공공시설","한아름산부인과","20101126",
"2364","민방위대피시설","11_46_02_P","3320000","3320000-S200000004","20000101","20170120","04","취소/말소/만료/정지/중지","19","사용중지","20170120","","","","","1164","","부산광역시 북구 화명동 1388번지 1호","부산광역시 북구 와석장터로 12, 지하 강당동 (화명동, 화명천주교회)","46532","화명성당","20170124174317","I","2018-08-31 23:59:59.0","","383415.149810451","194722.977174311","부산광역시 북구 화명동 1388번지 1호","공공시설","화명성당","20170120",
"2365","민방위대피시설","11_46_02_P","3320000","3320000-S199200001","19920727","20151112","04","취소/말소/만료/정지/중지","19","사용중지","20151112","","","","","522","","부산광역시 북구 구포3동 857번지 3호","부산광역시 북구 모분재로105번길 53 (구포동)","","벽산그린필드1차아파트","20151202173812","I","2018-08-31 23:59:59.0","","","","부산광역시 북구 구포3동 857번지 3호","공공시설","벽산그린필드1차아파트","20151112",
"2366","민방위대피시설","11_46_02_P","3320000","3320000-S199400004","19940124","20151112","04","취소/말소/만료/정지/중지","19","사용중지","20151112","","","","","522","","부산광역시 북구 구포3동 1261번지 32호","부산광역시 북구 시랑로 94 (구포동)","","한창데파트","20151202173836","I","2018-08-31 23:59:59.0","","","","부산광역시 북구 구포3동 1261번지 32호","공공시설","한창데파트","20151112",
"2367","민방위대피시설","11_46_02_P","3320000","3320000-S199400005","19940813","20170203","04","취소/말소/만료/정지/중지","19","사용중지","20170203","","","","","4175","","부산광역시 북구 금곡동 98번지 1호","부산광역시 북구 금곡대로616번길 10-9 (금곡동, 금곡2단지주공아파트)","46507","금곡주공2단지","20170207085747","I","2018-08-31 23:59:59.0","","383322.180241811","197560.128736032","부산광역시 북구 금곡동 98번지 1호","공공시설","금곡주공2단지","20170203",
